dataset,seed,group,y,pred,nn_dist,violated
A,3,2856,18.3,19.732874,1.5504612922668457,0
A,3,2856,7.86,20.01659,1.6024284362792969,0
A,3,2973,4.3,13.296808,1.9195020198822021,0
A,3,2973,11.85,13.379418,1.9022793769836426,0
A,3,2973,15.8,13.592559,1.9003421068191528,0
A,3,2973,13.6,13.305974,1.8984310626983643,0
A,3,2973,7.49,13.867909,1.9040453433990479,0
A,3,2277,7.18,2.7304795,1.3402246236801147,0
A,3,3053,6.22,3.6495275,1.5766046047210693,0
A,3,3053,4.58,3.137092,1.5052567720413208,0
A,3,3053,3.12,4.1132455,1.478342056274414,0
A,3,3053,2.51,4.332766,1.4668644666671753,0
A,3,2251,2.8,4.4705415,2.670072317123413,0
A,3,2251,3.1,4.4328065,2.6723248958587646,0
A,3,2251,3.2,4.382441,2.6741559505462646,0
A,3,1046,2.94,3.4595418,3.2494709491729736,0
A,3,3056,0.8,9.227565,1.9676412343978882,0
A,3,2697,25.0,31.832302,0.4636845886707306,0
A,3,2581,6.9,3.2522593,3.490838050842285,0
A,3,3058,0.68,5.506614,2.4176652431488037,0
A,3,3058,1.38,6.0056496,2.385779857635498,0
A,3,3058,2.45,6.82303,2.3263473510742188,0
A,3,3058,2.84,6.3179703,2.256035089492798,0
A,3,3058,2.59,5.5942426,2.4002487659454346,0
A,3,2973,11.0,13.848152,1.903571605682373,0
A,3,3059,2.25,3.903077,0.5693090558052063,0
A,3,3059,2.77,3.994341,0.5928314328193665,0
A,3,3059,3.0,4.223279,0.5404151678085327,0
A,3,3059,2.96,4.748563,0.5357380509376526,0
A,3,2493,8.1,2.9235835,3.226055383682251,0
A,3,2717,3.4,9.347068,1.4925048351287842,0
A,3,3024,1.48,9.450508,2.716064453125,0
A,3,3068,2.8,3.2408094,0.3626119792461395,0
A,3,573,50.1,37.08168,2.03237247467041,0
A,3,2820,4.86,12.403599,3.8626368045806885,0
A,3,2820,4.9,12.403599,3.8626368045806885,0
A,3,2973,38.0,14.90813,1.890498399734497,1
A,3,2973,32.2,14.745656,1.8950166702270508,1
A,3,2973,33.9,14.433357,1.9081511497497559,1
A,3,2973,22.5,12.191287,1.9372196197509766,0
A,3,2973,9.78,13.756457,1.9917044639587402,0
A,3,2973,10.96,13.404396,1.9046846628189087,0
A,3,2973,12.44,13.592559,1.9009695053100586,0
A,3,2973,14.9,13.518002,1.897844910621643,0
A,3,2214,4.55,12.21481,3.971844434738159,0
A,3,2717,3.0,9.347068,1.4925048351287842,0
A,3,2600,6.79,4.396521,2.9795873165130615,0
A,3,2820,4.1,12.403599,3.8626368045806885,0
A,3,3045,16.3,15.431671,1.7063113451004028,0
A,3,2934,3.0,3.5776038,2.599712371826172,0
A,3,3077,2.82,5.3237996,2.892721652984619,0
A,3,3077,2.96,5.365731,2.842743158340454,0
A,3,3077,3.16,5.287423,2.7767856121063232,0
A,3,3077,3.22,5.745343,2.7398667335510254,0
A,3,3077,3.24,5.8161917,2.730217695236206,0
A,3,3077,3.23,5.6901827,2.7254998683929443,0
A,3,3077,2.89,5.698575,2.6986913681030273,0
A,3,3077,2.6,6.953789,2.6672720909118652,0
A,3,2581,7.0,3.2522593,3.490838050842285,0
A,3,3080,1.25,4.6235423,3.371723175048828,0
A,3,3080,0.82,4.3276505,3.428060531616211,0
A,3,3080,1.44,4.771535,3.385111093521118,0
A,3,3029,20.0,13.726236,2.156629800796509,0
A,3,3029,19.0,13.711218,2.1347522735595703,0
A,3,3029,19.0,13.021556,2.1220569610595703,0
A,3,2287,2.96,3.2259808,1.773817777633667,0
A,3,3029,20.0,15.756159,2.1578242778778076,0
A,3,3029,18.5,13.59561,2.1644387245178223,0
A,3,3029,17.0,13.096646,2.145052433013916,0
A,3,3029,11.0,12.742253,2.1273207664489746,0
A,3,3029,8.0,12.788623,2.1170263290405273,0
A,3,3029,5.0,11.797275,2.112030267715454,0
A,3,3083,22.0,25.704706,1.128190517425537,0
A,3,3083,17.0,25.344917,1.1283477544784546,0
A,3,3083,11.0,26.173206,1.1299676895141602,1
A,3,1109,3.7,2.137122,1.8892185688018799,0
A,3,2689,33.0,39.88592,0.646371066570282,0
A,3,3085,14.2,12.224921,1.8465425968170166,0
A,3,3085,14.7,10.814989,1.8794891834259033,0
A,3,3085,12.2,12.427586,1.9180983304977417,0
A,3,3085,10.9,14.072261,1.9617912769317627,0
A,3,3085,9.86,13.826175,2.04608154296875,0
A,3,3085,7.46,15.643219,2.186347246170044,0
A,3,2689,29.0,40.94412,0.6602736115455627,0
A,3,3087,2.36,9.276709,2.5478978157043457,0
A,3,3087,1.74,8.730291,2.661255121231079,0
A,3,3087,1.74,9.563469,2.787641763687134,0
A,3,3093,1.06,4.3624797,5.30419921875,0
A,3,3093,1.76,3.5465567,5.832271099090576,0
A,3,3093,1.64,2.2576642,6.167977333068848,0
A,3,3096,1.5,5.9727283,3.6649599075317383,0
A,3,3097,7.0,6.26224,1.3636411428451538,0
A,3,3097,7.0,6.0446672,1.4779938459396362,0
A,3,2689,50.1,43.24784,0.6251433491706848,0
A,3,2973,13.0,14.093473,1.907425045967102,0
A,3,2973,30.0,14.647337,1.9009199142456055,1
A,3,990,8.29,4.85739,3.341582775115967,0
A,3,991,3.19,3.1585388,3.436084747314453,0
A,3,2756,16.5,20.501837,1.070539116859436,0
A,3,2717,3.6,9.347068,1.4925048351287842,0
A,3,2692,48.0,42.2263,0.4401489496231079,0
A,3,2689,53.0,42.422558,0.6010206937789917,0
A,3,3112,2.1,2.9148984,3.13973069190979,0
A,3,3112,1.2,3.033056,2.9711732864379883,0
A,3,3059,2.27,4.223279,0.5404151678085327,0
A,3,3113,5.0,20.470972,2.608006477355957,1
A,3,3114,6.6,4.461874,2.757917642593384,0
A,3,3114,6.25,4.3701987,2.6293320655822754,0
A,3,1920,2.3,4.5515966,4.19407320022583,0
A,3,1920,2.2,4.5515966,4.19407320022583,0
A,3,3113,4.5,21.854784,2.6085994243621826,1
A,3,1790,8.9,6.6095595,3.0752899646759033,0
A,3,1790,6.75,6.7231426,3.1070127487182617,0
A,3,1790,5.62,6.349894,3.1225931644439697,0
A,3,1790,4.92,6.3928227,3.139707565307617,0
A,3,1047,3.95,3.8175943,5.027316570281982,0
A,3,3118,2.25,1.09469,2.5349783897399902,0
A,3,3118,2.18,0.9685064,2.362295627593994,0
A,3,3118,2.13,1.5394104,2.257211208343506,0
A,3,3118,1.8,1.8527578,2.1813724040985107,0
A,3,3118,1.77,1.6614221,2.088815689086914,0
A,3,2762,25.0,19.832682,1.8678538799285889,0
A,3,1044,2.075,8.338787,4.241757869720459,0
A,3,3122,5.0,8.746151,2.718663454055786,0
A,3,3122,5.0,8.918631,2.726531744003296,0
A,3,3122,5.0,6.9803295,2.9807627201080322,0
A,3,3059,4.0,4.656665,0.5359002947807312,0
A,3,3059,3.51,5.731285,0.6531171202659607,0
A,3,3033,32.5,20.186628,1.14536714553833,0
A,3,2692,51.0,42.2263,0.4401489496231079,0
A,3,2692,53.0,42.2263,0.4401489496231079,0
A,3,3113,3.14,15.273571,2.6615912914276123,0
A,3,3113,4.24,18.562288,2.622012138366699,1
A,3,3113,5.22,20.470972,2.608006477355957,1
A,3,3113,5.53,21.854784,2.6085994243621826,1
A,3,3127,25.8,26.22531,1.5108519792556763,0
A,3,3127,13.7,25.102974,1.548077940940857,0
A,3,3127,0.8,25.27229,1.6057366132736206,1
A,3,3129,4.41,3.0045283,0.718568742275238,0
A,3,3135,4.2,2.9404833,0.7997512817382812,0
A,3,3136,4.2,3.2060194,0.9704689383506775,0
A,3,2982,0.96,2.5038974,3.175950288772583,0
A,3,2756,13.6,19.431524,1.0451027154922485,0
A,3,2493,8.2,3.6164038,0.4592977464199066,0
A,3,1859,4.9,2.8948967,5.0297465324401855,0
A,3,3059,1.89,4.223279,0.5404151678085327,0
A,3,3142,5.3,8.672997,1.241063117980957,0
A,3,3024,0.95,9.450508,2.716064453125,0
A,3,3143,5.3,4.755633,3.037123918533325,0
A,3,3148,45.0,25.961906,2.5733678340911865,1
A,3,3149,18.0,19.250168,2.006788492202759,0
A,3,3149,13.5,18.478111,2.011420965194702,0
A,3,3149,12.5,18.275442,2.0063681602478027,0
A,3,3149,8.0,18.302776,2.010582685470581,0
A,3,2909,26.0,29.033892,1.6427987813949585,0
A,3,3152,1.043,1.3009063,1.6301209926605225,0
A,3,3152,0.8,1.2996234,1.5961227416992188,0
A,3,3152,0.66,1.2751158,1.5569956302642822,0
A,3,3154,4.25,8.164538,2.8939168453216553,0
A,3,3154,5.33,9.393256,2.8397138118743896,0
A,3,3154,6.19,9.961603,2.79441237449646,0
A,3,3154,5.93,10.196752,2.786137580871582,0
A,3,3154,5.71,10.642084,2.7620317935943604,0
A,3,2131,1.52,1.8666642,1.3176591396331787,0
A,3,2944,31.8,21.653223,1.2908953428268433,0
A,3,2973,9.96,14.748013,2.763266086578369,0
A,3,3013,0.98,2.359287,4.152410507202148,0
A,3,3159,4.4,9.034906,5.447459697723389,0
A,3,2948,4.1,9.431077,2.9810285568237305,0
A,3,3160,7.5,13.107906,0.8178867697715759,0
A,3,3160,9.0,12.459205,0.7756428122520447,0
A,3,3160,6.0,12.671114,0.7716286778450012,0
A,3,3161,3.88,14.211878,2.7983179092407227,0
A,3,3161,4.25,14.219601,2.78411865234375,0
A,3,3161,5.13,17.122911,2.729565143585205,0
A,3,3161,6.1,16.643248,2.7117998600006104,0
A,3,3161,5.86,17.643093,2.6871886253356934,0
A,3,3161,3.0,17.690113,2.6491146087646484,1
A,3,3163,30.0,42.081295,0.24167223274707794,0
A,3,3165,15.0,13.6960125,2.6271989345550537,0
A,3,3165,17.6,13.6960125,2.6271989345550537,0
A,3,3165,5.0,15.316968,2.2001171112060547,0
A,3,3165,16.2,15.316968,2.2001171112060547,0
A,3,3165,17.0,13.6960125,2.6271989345550537,0
A,3,3166,1.3,2.8976786,2.784024953842163,0
A,3,2934,1.5,4.2196016,3.0519020557403564,0
A,3,3167,13.3,7.6845946,1.7111940383911133,0
A,3,3167,10.3,7.227895,1.7133787870407104,0
A,3,3167,9.24,7.513637,1.7268797159194946,0
A,3,3167,8.2,6.466659,1.8055962324142456,0
A,3,1406,1.8,3.4142425,5.20946741104126,0
A,3,2493,0.41,1.963468,2.908026933670044,0
A,3,2493,1.85,2.1301746,2.907536506652832,0
A,3,2493,1.95,1.9421941,2.927558660507202,0
A,3,1117,8.2,8.295026,4.41299295425415,0
A,3,2131,1.5,1.3555626,1.7591947317123413,0
A,3,3024,1.19,9.450508,2.716064453125,0
A,3,1406,2.3,3.4142425,5.20946741104126,0
A,3,1109,6.57,4.69735,0.821590006351471,0
A,3,2983,34.0,19.054928,0.5004681944847107,1
A,3,2983,25.0,17.979317,0.38092678785324097,0
A,3,1753,2.23,3.7996428,3.685037136077881,0
A,3,1914,2.75,3.2811568,2.489154815673828,0
A,3,1913,2.36,4.665454,3.6061999797821045,0
A,3,3068,2.13,4.475184,0.4363138675689697,0
A,3,3068,3.1,3.8007119,0.3918491005897522,0
A,3,3068,3.04,3.2408094,0.3626119792461395,0
A,3,3068,2.96,4.1449356,0.45464661717414856,0
A,3,370,11.8,61.389973,2.7752127647399902,1
A,3,3177,5.76,4.8932605,1.6394565105438232,0
A,3,3177,6.24,4.739789,1.625008225440979,0
A,3,3177,6.3,3.1783097,1.6055569648742676,0
A,3,3177,5.34,4.626631,1.7750674486160278,0
A,3,3177,4.11,3.9624424,3.1347475051879883,0
A,3,3181,3.7,2.52,5.43984842300415,0
A,3,2944,32.0,21.291775,1.4061899185180664,0
A,3,2903,43.3,34.755005,1.3486437797546387,0
A,3,2903,54.7,42.966682,1.0070116519927979,0
A,3,2903,46.4,43.24429,0.7501255869865417,0
A,3,3185,30.0,14.757045,4.007801055908203,1
A,3,2689,49.6,46.13386,0.668160080909729,0
A,3,2984,23.3,10.917192,1.0645936727523804,0
A,3,2689,49.35,43.24784,0.6251433491706848,0
A,3,272,53.5,38.49467,1.7619787454605103,1
A,3,3189,36.5,35.68195,0.40614449977874756,0
A,3,1958,12.0,3.8497274,4.4096808433532715,0
A,3,3033,20.0,20.374987,0.7512242197990417,0
A,3,2983,35.1,17.661785,0.3774365782737732,1
A,3,2983,34.0,18.205122,0.3750430643558502,1
A,3,2983,28.1,15.716261,0.3805662989616394,0
A,3,2983,28.0,17.979317,0.38092678785324097,0
A,3,2983,21.8,18.26,0.390024334192276,0
A,3,3033,10.0,17.734856,0.7653175592422485,0
A,3,3198,26.0,27.879171,1.2670578956604004,0
A,3,3198,43.0,26.57877,2.423604726791382,1
A,3,3181,3.8,2.52,5.43984842300415,0
A,3,3200,0.655,2.104257,7.488236904144287,0
A,3,3200,0.325,2.0170186,7.423329830169678,0
A,3,3201,2.19,6.248602,2.474261999130249,0
A,3,3201,2.5,5.3251395,2.647874593734741,0
A,3,3201,3.0,6.3496814,2.4918463230133057,0
A,3,3201,3.7,5.0907154,2.4331185817718506,0
A,3,3201,3.78,12.5043745,2.4172468185424805,0
A,3,3201,3.6,5.4643874,2.3706040382385254,0
A,3,3201,3.01,6.305937,2.3649678230285645,0
A,3,3059,2.68,4.6039734,0.5312491655349731,0
A,3,3204,20.0,31.084623,2.705648183822632,0
A,3,3206,3.43,8.120118,1.5108251571655273,0
A,3,3206,3.57,8.120118,1.5108251571655273,0
A,3,62,57.3,55.0804,0.4123753309249878,0
A,3,62,68.5,52.53169,0.31765398383140564,1
A,3,62,75.2,55.954643,0.36060231924057007,1
A,3,62,79.8,60.69204,0.33249181509017944,1
A,3,3207,21.5,23.102446,2.185445547103882,0
A,3,3059,4.5,4.6039734,0.5312491655349731,0
A,3,2903,55.0,42.966682,1.0070116519927979,0
A,3,3215,21.5,15.104498,3.22863507270813,0
A,3,3114,6.0,4.3701987,2.6293320655822754,0
A,3,3129,4.05,3.083486,0.8468748927116394,0
A,3,3220,19.5,23.536505,0.4224579334259033,0
A,3,3220,26.9,27.750109,0.5222399830818176,0
A,3,3220,31.8,27.347097,0.6262125968933105,0
A,3,3220,25.0,22.341316,0.8043098449707031,0
A,3,3220,20.5,20.030588,1.1909998655319214,0
A,3,3223,25.0,23.901394,0.2397645264863968,0
A,3,3225,20.9,21.704195,0.14285717904567719,0
A,3,3226,19.5,18.978127,0.10874892771244049,0
A,3,3228,14.8,18.447416,0.14403210580348969,0
A,3,3230,10.9,20.53309,0.4601365327835083,0
A,3,3059,2.295,3.994341,0.5850881934165955,0
A,3,3059,2.92,4.6039734,0.5312491655349731,0
A,3,3059,4.46,4.748563,0.5357380509376526,0
A,3,3059,6.855,5.1628866,0.8114159107208252,0
A,3,3059,2.85,3.994341,0.5928314328193665,0
A,3,2131,1.365,1.3555626,1.7591947317123413,0
A,3,2171,1.1,3.5713193,1.8836652040481567,0
A,3,2287,1.1,2.8703206,1.7713032960891724,0
A,3,2287,2.775,2.8703206,1.7713032960891724,0
A,3,3233,60.0,17.50379,8.055581092834473,1
A,3,3233,185.0,17.50379,8.055581092834473,1
A,3,3235,2.08,18.803478,4.306942462921143,1
A,3,1893,5.19,3.2293186,3.4543075561523438,0
A,3,3207,18.75,23.102446,2.185445547103882,0
A,3,2983,16.2,17.661785,0.3774365782737732,0
A,3,3033,21.0,19.34387,0.6991901993751526,0
A,3,3206,3.48,8.120118,1.5108251571655273,0
A,3,3240,1.65,2.8605046,4.2515764236450195,0
A,3,3242,3.15,4.534829,1.2887578010559082,0
A,3,3206,2.6,8.120118,1.5108251571655273,0
A,3,2762,23.5,21.73463,2.094864845275879,0
A,3,2762,28.7,21.99638,2.2453434467315674,0
A,3,2762,21.5,22.317366,2.4392001628875732,0
A,3,3215,21.0,14.471778,3.2185330390930176,0
A,3,3215,21.6,15.104498,3.22863507270813,0
A,3,2983,35.0,17.661785,0.3774365782737732,1
A,3,2983,28.0,15.716261,0.3805662989616394,0
A,3,2983,22.0,18.26,0.390024334192276,0
A,3,3248,37.5,27.02597,1.7564280033111572,0
A,3,3249,36.0,18.458412,2.1270525455474854,1
A,3,3249,32.0,18.815231,1.9139224290847778,0
A,3,3249,25.1,19.9059,2.0207324028015137,0
A,3,3252,6.2,11.695161,0.8353925347328186,0
A,3,2951,21.7,19.380156,0.5194838643074036,0
A,3,2951,18.1,15.751771,0.5022979378700256,0
A,3,2951,15.0,16.668283,0.5648991465568542,0
A,3,2951,5.84,16.713367,0.5587911009788513,0
A,3,2903,0.2,30.476196,1.385798692703247,1
A,3,2903,55.3,38.852127,1.2118186950683594,1
A,3,2903,51.8,46.187965,0.830967128276825,0
A,3,2903,45.0,42.53131,0.7327837347984314,0
A,3,2689,36.4,35.76378,0.7184843420982361,0
A,3,2903,50.0,40.057686,1.1020772457122803,0
A,3,3256,28.0,24.602367,2.1446664333343506,0
A,3,3256,36.0,23.429949,2.018794536590576,0
A,3,3256,19.0,26.297232,2.303504228591919,0
A,3,3256,11.0,24.981733,2.195650100708008,0
A,3,3256,17.0,29.271847,2.151404857635498,0
A,3,3256,10.5,27.257132,2.3082945346832275,1
A,3,3256,5.5,26.163475,2.180415391921997,1
A,3,2717,3.5,9.347068,1.4925048351287842,0
A,3,3129,4.0,2.797225,0.9810289144515991,0
A,3,3059,2.45,4.223279,0.5404151678085327,0
A,3,3059,7.62,4.223279,0.5404151678085327,0
A,3,2831,7.9,9.782359,2.0766000747680664,0
A,3,3260,3.76,19.681698,2.1669504642486572,1
A,3,3260,3.68,27.286036,2.1279819011688232,1
A,3,3263,20.3,16.61886,1.2431368827819824,0
A,3,2201,5.7,6.185307,1.9195889234542847,0
A,3,3267,0.6,8.952864,4.443073272705078,0
A,3,3215,21.9,15.104498,3.22863507270813,0
A,3,2557,6.78,3.2681541,5.6688232421875,0
A,3,3269,15.0,12.887761,3.5891611576080322,0
A,3,3270,14.0,9.588308,3.8334803581237793,0
A,3,3272,22.8,7.9310884,5.421222686767578,1
A,3,3200,0.68,2.104257,7.488236904144287,0
A,3,3200,0.36,2.0170186,7.423329830169678,0
A,3,3059,2.68,6.4842424,0.553802490234375,0
A,3,2717,3.075,9.347068,1.4925048351287842,0
A,3,3275,34.0,24.188076,3.357292652130127,0
A,3,2762,10.0,24.732233,1.8430112600326538,1
A,3,3277,2.9,9.213195,5.86642599105835,0
A,3,3248,46.0,29.369968,1.5380655527114868,1
A,3,3280,38.0,22.834236,2.3809592723846436,1
A,3,2873,21.2,15.283782,1.3368886709213257,0
A,3,2873,20.0,14.706338,1.697266697883606,0
A,3,2873,19.2,15.010568,1.0821099281311035,0
A,3,1729,11.4,7.1602883,4.0401811599731445,0
A,3,1729,6.7,6.764877,4.117280960083008,0
A,3,2831,6.8,8.964415,1.9973574876785278,0
A,3,3206,3.4,8.120118,1.5108251571655273,0
A,3,2838,0.07,0.42299584,1.7456361055374146,0
A,3,3291,5.1,8.812987,5.967576503753662,0
A,3,3291,4.9,8.812987,5.967576503753662,0
A,3,3291,2.92,8.126375,5.852824687957764,0
A,3,3291,4.43,8.126375,5.852824687957764,0
A,3,3201,3.6,12.5043745,2.4172468185424805,0
A,3,3294,25.0,16.226034,2.68880558013916,0
A,3,3296,2.1,2.2298808,4.8018412590026855,0
A,3,2493,0.83,2.014535,2.8980419635772705,0
A,3,2493,0.95,1.906271,2.8930845260620117,0
A,3,2493,1.67,1.9162471,2.8943207263946533,0
A,3,2493,1.87,2.1301746,2.907536506652832,0
A,3,3299,5.1,3.4913297,2.8462705612182617,0
A,3,3299,4.6,3.9441154,3.06571102142334,0
A,3,661,1.37,7.9539022,3.3535640239715576,0
A,3,1119,7.8,12.336474,1.7652095556259155,0
A,3,1119,8.0,13.796882,1.6717296838760376,0
A,3,1119,7.8,12.751858,1.6079552173614502,0
A,3,1119,6.2,12.665172,1.599806547164917,0
A,3,3301,2.9,2.320216,3.6726419925689697,0
A,3,3301,2.91,1.5012795,3.6406893730163574,0
A,3,3301,1.11,3.025898,3.6365203857421875,0
A,3,3301,0.6,2.6194198,3.513434410095215,0
A,3,1119,5.4,12.665172,1.599806547164917,0
A,3,1119,6.7,13.796882,1.6717296838760376,0
A,3,1119,6.93,13.796882,1.6717296838760376,0
A,3,2922,22.8,21.200584,0.4595924913883209,0
A,3,2922,9.84,21.295874,0.4546986520290375,0
A,3,2773,30.3,30.506699,1.4830994606018066,0
A,3,3308,29.3,29.646841,2.299551486968994,0
A,3,3308,25.7,29.614037,2.3071935176849365,0
A,3,3308,25.3,29.505955,2.324989080429077,0
A,3,2854,0.32,1.3472052,2.9098870754241943,0
A,3,2983,34.0,15.716261,0.3805662989616394,1
A,3,3033,28.9,25.570345,1.112305760383606,0
A,3,3033,49.0,20.556503,1.1288537979125977,1
A,3,2983,45.4,21.271774,0.37394776940345764,1
A,3,2983,44.0,21.066713,0.42714592814445496,1
A,3,1212,8.9,6.915912,5.262593746185303,0
A,3,1212,8.7,6.723731,5.263714790344238,0
A,3,1212,9.2,7.1941943,5.260795593261719,0
A,3,3312,5.97,7.5808716,4.9753618240356445,0
A,3,3312,5.67,7.5144706,4.976393699645996,0
A,3,3312,5.65,7.6022625,4.976576328277588,0
A,3,3312,4.77,8.33112,4.993043422698975,0
A,3,3312,4.78,8.33112,4.996955871582031,0
A,3,3291,3.2,9.219725,5.834825038909912,0
A,3,3291,2.7,9.241402,5.831912517547607,0
A,3,3291,3.5,9.170288,5.830863952636719,0
A,3,3315,4.0,11.186273,5.421249866485596,0
A,3,3317,4.4,6.643326,3.5956122875213623,0
A,3,3317,4.4,7.9482555,3.5867090225219727,0
A,3,3318,6.5,4.130065,3.518782138824463,0
A,3,1119,62.0,12.665172,1.599806547164917,1
A,3,2857,34.0,29.387083,1.3985215425491333,0
A,3,3322,6.98,17.17424,0.44389021396636963,0
A,3,3322,22.6,20.774395,0.43743038177490234,0
A,3,3322,25.2,22.151571,0.43919074535369873,0
A,3,3322,28.0,21.747208,0.43316134810447693,0
A,3,3322,29.5,22.11486,0.5004952549934387,0
A,3,3322,34.1,23.023693,0.4298972189426422,0
A,3,2692,50.1,42.2263,0.4401489496231079,0
A,3,1271,2.15,11.062889,4.432335376739502,0
A,3,1271,2.29,12.045405,4.329182147979736,0
A,3,1271,2.2,11.523436,4.311450958251953,0
A,3,1271,1.95,12.897524,4.429726600646973,0
A,3,1271,1.95,14.960334,4.648641586303711,0
A,3,3326,35.0,18.084116,1.897778034210205,1
A,3,3329,0.96,5.5530047,1.813650131225586,0
A,3,1119,5.25,12.665172,1.599806547164917,0
A,3,3332,4.39,5.392734,3.0584492683410645,0
A,3,3332,5.23,5.5698237,3.158003330230713,0
A,3,3332,4.26,5.0374765,3.2382030487060547,0
A,3,3332,3.955,4.840149,3.302534341812134,0
A,3,2582,4.95,2.7758274,2.567983388900757,0
A,3,2922,25.0,21.200584,0.4596044421195984,0
A,3,2922,16.3,21.295874,0.45622435212135315,0
A,3,2922,11.5,21.295874,0.4546986520290375,0
A,3,3341,33.1,28.180763,1.099724531173706,0
A,3,3291,5.1,8.36197,6.063911437988281,0
A,3,3291,3.0,9.392574,5.83148717880249,0
A,3,3348,132.0,79.37612,3.778731346130371,1
A,3,1136,3.0,2.996113,3.2820749282836914,0
A,3,3351,1.86,1.5509006,1.6730247735977173,0
A,3,3351,1.69,1.3766806,1.6752722263336182,0
A,3,3351,1.41,1.042413,1.6939866542816162,0
A,3,3351,0.88,1.4171691,1.7224076986312866,0
A,3,1271,2.1,12.045405,4.329182147979736,0
A,3,1271,1.2,12.045405,4.329182147979736,0
A,3,3355,3.54,1.8590834,2.520749807357788,0
A,3,3332,4.365,5.392734,3.0584492683410645,0
A,3,3332,5.2,5.5698237,3.158003330230713,0
A,3,3332,4.25,5.0374765,3.2382030487060547,0
A,3,3332,3.97,4.840149,3.302534341812134,0
A,3,3356,6.0,5.320074,3.037269115447998,0
A,3,3357,2.0,1.4296112,4.4051899909973145,0
A,3,3357,2.8,1.5083039,4.314544677734375,0
A,3,3359,7.73,7.577154,2.9838621616363525,0
A,3,3359,6.41,6.6463876,3.0310096740722656,0
A,3,3360,1.6,3.6040313,4.593358039855957,0
A,3,1648,6.2,3.4516642,5.084074974060059,0
A,3,3013,0.97,2.359287,4.152410507202148,0
A,3,2878,3.275,1.9856431,3.8078038692474365,0
A,3,2878,3.35,2.0505683,3.7843844890594482,0
A,3,3362,0.785,3.22034,4.657417297363281,0
A,3,3362,1.2,3.4278142,4.8070526123046875,0
A,3,3362,1.2,3.4972744,4.982274532318115,0
A,3,3362,2.05,3.1750405,5.046878337860107,0
A,3,3362,1.585,2.8467486,4.702366352081299,0
A,3,3362,1.445,2.661224,4.612468242645264,0
A,3,3362,1.165,2.3223016,4.673275470733643,0
A,3,3362,0.27,2.717898,4.793182373046875,0
A,3,2922,22.6,21.200584,0.4596044421195984,0
A,3,2922,14.4,21.295874,0.45622435212135315,0
A,3,2922,9.67,21.295874,0.4546986520290375,0
A,3,3308,28.5,29.646841,2.299551486968994,0
A,3,3308,22.7,29.473618,2.3180267810821533,0
A,3,3308,14.1,29.995802,2.358125925064087,1
A,3,3308,10.1,30.173733,2.374063491821289,1
A,3,3308,2.89,31.3888,2.0780630111694336,1
A,3,3308,7.5,29.867939,2.0773823261260986,1
A,3,3308,18.6,29.094313,2.098534107208252,0
A,3,3308,24.1,30.031746,2.1560983657836914,0
A,3,3308,26.6,29.614037,2.3071935176849365,0
A,3,3308,27.9,29.365782,2.3491480350494385,0
A,3,1233,6.7,5.0733204,3.2719974517822266,0
A,3,2493,8.29,3.6164038,0.4592977464199066,0
A,3,2614,2.44,3.754033,1.636175513267517,0
A,4,2,33.0,23.857456,1.2168850898742676,0
A,4,2,36.0,32.521347,1.2223782539367676,0
A,4,2,31.0,28.89439,1.229214072227478,0
A,4,2,33.0,25.027864,1.2475342750549316,0
A,4,3,26.0,24.703663,1.9201078414916992,0
A,4,2,39.0,32.521347,1.2223782539367676,0
A,4,2,14.8,15.02364,1.2133469581604004,0
A,4,2,30.0,23.857456,1.2168850898742676,0
A,4,2,35.5,19.861565,1.23305082321167,1
A,4,2,23.3,20.54346,1.2371305227279663,0
A,4,2,18.2,25.027864,1.2475342750549316,0
A,4,2,18.3,24.427418,1.2565003633499146,0
A,4,2,18.3,25.171432,1.2667059898376465,0
A,4,2,37.5,31.094465,1.2256755828857422,0
A,4,7,79.3,57.991917,2.0420827865600586,1
A,4,13,13.0,43.938583,0.38390934467315674,1
A,4,13,40.0,68.71346,0.7710139155387878,1
A,4,3,28.0,22.656723,2.2129321098327637,0
A,4,2,35.5,32.521347,1.2223782539367676,0
A,4,2,26.0,24.427418,1.2565003633499146,0
A,4,2,34.7,32.521347,1.2223782539367676,0
A,4,28,35.0,29.547619,0.6146650314331055,0
A,4,29,32.0,30.60041,0.30820232629776,0
A,4,31,51.0,74.093666,0.9562846422195435,1
A,4,31,33.0,65.20594,0.9502642154693604,1
A,4,31,82.0,87.73462,1.0137622356414795,0
A,4,31,60.0,84.85419,1.0138777494430542,1
A,4,31,54.0,75.014725,0.9647718667984009,1
A,4,13,94.5,85.73899,0.2527053952217102,0
A,4,34,90.5,54.510956,0.7152233123779297,1
A,4,35,77.3,43.31844,1.9338810443878174,1
A,4,36,22.0,27.470116,2.563324213027954,0
A,4,36,6.5,36.084454,2.761630058288574,1
A,4,13,93.0,88.533485,0.26092424988746643,0
A,4,13,92.5,80.60712,0.5321203470230103,0
A,4,2,39.3,32.521347,1.2223782539367676,0
A,4,13,93.8,88.20362,0.2590177655220032,0
A,4,2,37.1,32.521347,1.2223782539367676,0
A,4,2,33.0,32.521347,1.2223782539367676,0
A,4,40,30.0,78.99971,1.3679395914077759,1
A,4,31,57.0,73.73515,0.9559370875358582,1
A,4,31,36.0,52.896824,1.2313497066497803,1
A,4,31,50.0,74.093666,0.9562846422195435,1
A,4,31,57.0,74.093666,0.9562846422195435,1
